arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,"Bebí mucho alcohol en la fiesta de barbacoa de mi amigo, y terminé vomitando y desmayándome. No es mi mejor momento.
Jaja, puedo identificarme con eso. Yo también lo hice, y mis amigos le tomaron una foto maravillosa. Les gusta pegarlo en nuestras tarjetas de Navidad anuales entre sí.",Soy un tipo tan afortunado de tener un amigo como tú,3.6666666666666665
"¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?","¡Estoy deseando que llegue la fiesta sorpresa de cumpleaños de mi mejor amigo la próxima semana!
¡Eso suena muy divertido! ¡Me encantan las fiestas!","¡Las fiestas son muy divertidas! ¿Estás celebrando algo especial, o la fiesta es solo una reunión?",3.5555555555555554
"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,"¡Ugh! Odio cuando suceden cosas así. ¿Pudiste obtener un reembolso en tus boletos?
No. Seguimos adelante y seguimos. De hecho, resultó ser un gran viaje con cero incidentes.",Es horrible cuando gastas dinero en boletos y palomitas de maíz y es un mal momento. ¿Pusieron todos los mejores momentos en el tráiler?,2.888888888888889
"El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!","El año pasado hice una apuesta con mi amigo y perdió, así que tuvo que comprarme una Nintendo Switch. Fui genial.
¡Esa es toda la victoria! ¿Cuál fue la apuesta?","Wow, me encanta nintendo, ¡deberías obtener un clásico de NES!",2.3333333333333335
"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,"Me gusta ir a pescar, me recuerda a cuando iba con mi papá cuando era niño.
¿Tienes hijos?",Muy bien. Me encanta encontrar cosas viejas de mi infancia.,2.4444444444444446
"Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?","Gané un viaje gratis a Florida. No son las mejores vacaciones, pero las tomaré gratis.
¿Por qué no fue bueno? Florida suena como un destino ideal.","Oh, impresionante, ¿qué parte de Florida?",3.6666666666666665
"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,"Una vez se suponía que debía ir a visitar a mi hermana y sobrinas a las que no había visto desde siempre, pero terminé rompiéndome la curación y el dedo gordo del pie y no pude ir. ¡Estaba tan molesto!
Dang, eso apesta. MAybe pueden visitarte en su lugar?",¡Me alegro de que hayas encontrado un trabajo rápido! Eso debe haberse sentido un poco bien para decirles al menos,2.6666666666666665
"Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!","Una noche, cuando mis hijos y yo llegamos a casa, ¡vi una sombra dentro! ¡Tenía tanto miedo y miedo!
Oh, eso puede ser aterrador. ¡No veo películas de terror porque sé que haré precisamente eso!","¡Gracias a Dios! Sí, ¡solo veo películas de miedo durante el día!",3.5555555555555554
"Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa","Fui a la playa otro día
Eso es realmente genial. ¿Te lo pasaste bien?","oh, ¿lo disfrutaste? Me encanta ir a la playa",3.111111111111111
"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,"Tuve un embarazo de alto riesgo hasta hace unos meses. Me sentí la más agradecida que había estado cuando mi bebé resultó saludable.
Felicidades, ese debe haber sido un momento muy estresante antes del nacimiento.",Esa es una hazaña increíble. Estudiar es una especie de tarea para mí.,2.5555555555555554
"Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?","Mañana es el gran día, tengo que entregar mi propuesta al cliente.
¿Estás listo para ello?","Guau, buena suerte.  Espero que todo salga bien. Parece que estás seguro de que lo hará. ¿Has hecho uno antes?",3.1
