arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...","Déjame adivinar, de Sarah. Parece algo que ella conduciría.
Has acertado. Además, el color violeta es un poco femenino para mí.","Has acertado. Además, el color violeta es un poco femenino para mí ...",2.7
"Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.","Sra.. Wang , este es el Sr. . Cooper, presidente de Ivy Publishing.
Es un placer conocerlo, Sr. . Tonelero.","Es un placer conocerlo, Sr. . Tonelero.",3.5
"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,"¿Alguna vez has escuchado la radio AM? Es una experiencia bastante diferente a las estaciones de noticias tradicionales en la televisión y la radio FM.
No recuerdo la última vez que escuché la radio AM.",¿Estás bromeando? ¿No sabes que no puedo nadar?,2.3
"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,"Es una lástima hoy.
¿¿Qué pasó??",Se ha estado filtrando desde hace un par de días.,3.0
"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,"Hola Tina. ¿Qué estás haciendo?
Solo estaba viendo la televisión. ¿Qué te está pasando?",Estoy viendo la televisión.,3.4
"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,"Aquí está mi tarjeta de nombre.
Y aquí está la mía.",Es todo tuyo.,2.8
"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,"¡Gracias! ¿Desea un asiento de pasillo o un asiento de ventana?
Un asiento de pasillo, por favor. Soy alto y necesito levantarme y caminar con bastante frecuencia.",Cualquier cosa menos un asiento central está bien conmigo. ¡El asiento del medio me vuelve loco!,3.1
"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,"¿Por qué no le pregunta?
Está demasiado asustado para preguntarle.",Está demasiado asustado para preguntarle.,2.7
"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,"¿Qué pasa si no quiero encontrar a otra chica?
Cambiarás de opinión. Mira a todos en el mundo. Todos se separan y siguen adelante. Cuanto más rápido entienda esto, más rápido se recuperará.",Derecha. Gracias.,3.7
"Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.","Me gustaría hablar Dr. . Johnson.
Lo siento, pero no está en . ¿Puedo tomar un mensaje para usted?","Sí. Te está esperando en su oficina. De esta manera, por favor.",3.2
"Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.","Bueno, conocido, Jim, soy.  .  .  Estoy más o menos a favor de sus computadoras, creo que las computadoras enseñan a los niños a pensar, porque requieren pensamientos lógicos.
Pero yo.  .  .  No estoy de acuerdo con eso porque las computadoras debilitan la capacidad de los niños para pensar porque los niños no aprenden habilidades básicas.","Pero yo... No estoy de acuerdo con eso, porque las computadoras debilitan la capacidad de pensar de los niños, porque los niños no aprenden habilidades básicas.",2.8
"Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.","Tengo mucho equipaje. ¿Cabrán en el taxi?
Calma. Te enviaré un más grande para que te recoja.","Por cierto, no olvides tu equipaje en el barco.",3.4
"De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.","De todos modos, el espectáculo es impresionante. Por cierto, ¿de dónde sacaron tanta nieve aquí?
Bueno, tienen la máquina de hacer nieve más avanzada.","De ninguna manera, si todavía tiene 21.",2.5
"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,"Nada, momia. Tenía hambre, así que vine aquí por un poco de leche.
¿Leche? Pensé que no te gustaba la leche.",¿Por qué no consigues uno nuevo?,2.6
